,time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
76,2025-01-28 23:30:00,605.2966666666666,-8.470000000000027,0.0,,53.0,68.76,599.64,0.0,70.0,,31.066666666666663,74.0,0.0,70.0,1.0,0.0,69.28,-0.6099999999999994,,67.0,69.0,78.0,62.0,,
77,2025-01-28 23:45:00,610.2366666666667,6.360000000000014,0.0,,54.66666666666666,70.54333333333334,599.64,0.0,70.0,,36.11666666666667,74.0,0.0,70.0,1.0,0.0,69.29333333333334,-0.7199999999999989,,67.0,69.0,78.0,62.0,,
78,2025-01-29 00:00:00,603.1766666666666,-4.230000000000018,0.0,,54.16666666666666,72.03333333333333,599.64,0.0,70.0,,40.406666666666666,74.0,0.0,70.0,1.0,0.0,69.32666666666667,-0.7000000000000028,,67.0,69.0,78.0,62.0,,
79,2025-01-29 00:15:00,591.8766666666667,2.1200000000000045,0.0,,54.833333333333336,73.63666666666667,599.64,0.0,70.0,,43.76,74.0,0.0,70.0,1.0,0.0,69.39333333333333,-0.7000000000000028,,67.0,69.0,78.0,62.0,,
80,2025-01-29 00:30:00,612.3566666666667,4.240000000000009,0.0,,55.0,74.74666666666667,599.64,0.0,70.0,,46.02666666666666,74.0,0.0,70.0,1.0,0.0,69.49,-0.5799999999999983,,67.0,69.0,78.0,62.0,,
81,2025-01-29 00:45:00,596.82,14.840000000000032,0.0,,54.833333333333336,74.54,599.64,0.0,70.0,,45.89333333333334,74.0,0.0,70.0,1.0,0.0,69.65333333333332,-0.4500000000000028,,67.0,69.0,78.0,62.0,,
82,2025-01-29 01:00:00,608.8266666666667,-10.590000000000032,0.0,,55.0,73.92333333333333,599.64,0.0,70.0,,44.7,74.0,0.0,70.0,1.0,0.0,69.81,-0.2900000000000062,,67.0,69.0,78.0,62.0,,
83,2025-01-29 01:15:00,596.8166666666666,14.840000000000032,0.0,,54.833333333333336,72.12333333333333,599.64,0.0,70.0,,41.17666666666667,74.0,0.0,70.0,1.0,0.0,70.02333333333333,-0.1500000000000056,,67.0,69.0,78.0,62.0,,
84,2025-01-29 01:30:00,597.5266666666666,-2.1200000000000045,0.0,,54.833333333333336,70.76666666666667,599.64,0.0,70.0,,38.37,74.0,0.0,70.0,1.0,0.0,70.11333333333333,0.1099999999999994,,67.0,69.0,78.0,62.0,,
85,2025-01-29 01:45:00,591.8733333333333,-8.470000000000027,0.0,,54.833333333333336,70.19666666666667,599.64,0.0,70.0,,37.16,74.0,0.0,70.0,1.0,0.0,70.12666666666667,0.1200000000000045,,67.0,69.0,78.0,62.0,,
86,2025-01-29 02:00:00,608.12,-14.83000000000004,0.0,,56.333333333333336,69.66666666666667,599.64,0.0,70.0,,35.88,74.0,0.0,70.0,1.0,0.0,70.14,0.1400000000000005,,67.0,69.0,78.0,62.0,,
87,2025-01-29 02:15:00,589.7566666666667,12.720000000000027,0.0,,57.0,69.46333333333332,599.64,0.0,70.0,,35.163333333333334,74.0,0.0,70.0,1.0,0.0,70.12,0.1200000000000045,,67.0,69.0,78.0,62.0,,
88,2025-01-29 02:30:00,603.1766666666666,-21.18999999999994,0.0,,56.5,69.10666666666667,599.64,0.0,70.0,,34.09,74.0,0.0,70.0,1.0,0.0,70.12,0.1200000000000045,,67.0,69.0,78.0,62.0,,
89,2025-01-29 02:45:00,609.5300000000001,12.720000000000027,0.0,,56.5,68.62333333333333,599.64,0.0,70.0,,32.803333333333335,74.0,0.0,70.0,1.0,0.0,70.13333333333334,0.1200000000000045,,67.0,69.0,78.0,62.0,,
90,2025-01-29 03:00:00,601.7633333333333,4.240000000000009,0.0,,56.333333333333336,68.20333333333333,599.64,0.0,70.0,,31.82333333333333,74.0,0.0,70.0,1.0,0.0,70.12666666666667,0.1200000000000045,,67.0,69.0,78.0,62.0,,
91,2025-01-29 03:15:00,605.2966666666666,21.19000000000005,0.0,,56.5,67.96333333333332,599.64,0.0,70.0,,30.89333333333333,74.0,0.0,70.0,1.0,0.0,70.12,0.1200000000000045,,67.0,69.0,78.0,62.0,,
92,2025-01-29 03:30:00,607.4133333333333,-12.710000000000036,0.0,,57.0,67.81,599.64,0.0,70.0,,30.013333333333332,74.0,0.0,70.0,1.0,0.0,70.11666666666667,0.1200000000000045,,67.0,69.0,78.0,62.0,,
93,2025-01-29 03:45:00,601.7633333333333,8.480000000000018,0.0,,57.333333333333336,67.53666666666668,599.64,0.0,70.0,,29.116666666666664,74.0,0.0,70.0,1.0,0.0,70.11333333333333,0.1200000000000045,,67.0,69.0,78.0,62.0,,
94,2025-01-29 04:00:00,595.4033333333333,8.480000000000018,0.0,,57.333333333333336,67.33666666666666,599.64,0.0,70.0,,28.26333333333333,74.0,0.0,70.0,1.0,0.0,70.11333333333333,0.1099999999999994,,67.0,69.0,78.0,62.0,,
95,2025-01-29 04:15:00,603.1766666666666,-12.710000000000036,0.0,,57.0,66.94333333333333,599.64,0.0,70.0,,27.156666666666663,74.0,0.0,70.0,1.0,0.0,70.12,0.1200000000000045,,67.0,69.0,78.0,62.0,,
96,2025-01-29 04:30:00,603.8833333333333,14.840000000000032,0.0,,57.333333333333336,66.64333333333333,599.64,0.0,70.0,,26.493333333333336,74.0,0.0,70.0,1.0,0.0,70.10666666666667,0.1200000000000045,,67.0,69.0,78.0,62.0,,
97,2025-01-29 04:45:00,595.4066666666666,14.840000000000032,0.0,,57.5,66.71,599.64,0.0,70.0,,26.723333333333333,74.0,0.0,70.0,1.0,0.0,70.05333333333333,0.0900000000000034,,67.0,69.0,78.0,62.0,,
98,2025-01-29 05:00:00,601.0533333333333,8.480000000000018,0.0,,57.833333333333336,66.88333333333333,599.64,0.0,70.0,,27.016666666666666,74.0,0.0,70.0,1.0,0.0,70.02999999999999,0.0,,67.0,69.0,78.0,62.0,,
99,2025-01-29 05:15:00,602.4666666666667,0.0,0.0,,59.833333333333336,67.24666666666667,599.64,0.0,70.0,,27.72666666666667,74.0,0.0,70.0,1.0,0.0,69.98,0.019999999999996,,67.0,69.0,78.0,62.0,,
100,2025-01-29 05:30:00,595.4066666666666,4.240000000000009,0.0,,60.0,67.35333333333334,599.64,0.0,70.0,,27.73,74.0,0.0,70.0,1.0,0.0,69.98,-0.019999999999996,,67.0,69.0,78.0,62.0,,
101,2025-01-29 05:45:00,608.8233333333334,-4.230000000000018,0.0,,60.66666666666666,67.31666666666666,599.64,0.0,70.0,,27.776666666666667,74.0,0.0,70.0,1.0,0.0,69.98666666666666,-0.019999999999996,,67.0,69.0,78.0,62.0,,
102,2025-01-29 06:00:00,589.7566666666667,19.07000000000005,0.0,,61.16666666666666,67.30666666666666,599.64,0.0,70.0,,27.77,74.0,0.0,70.0,1.0,0.0,69.98,-0.019999999999996,,67.0,69.0,78.0,62.0,,
103,2025-01-29 06:15:00,591.8733333333333,-4.230000000000018,0.0,,65.83333333333333,67.63000000000001,599.64,0.0,70.0,,27.89333333333333,74.0,0.0,70.0,1.0,0.0,69.98,-0.019999999999996,,67.0,69.0,78.0,62.0,,
104,2025-01-29 06:30:00,598.9399999999999,-19.069999999999936,0.0,,65.33333333333333,67.77,599.64,0.0,70.0,,27.18,74.0,0.0,70.0,1.0,0.0,70.02999999999999,-0.019999999999996,,67.0,69.0,78.0,62.0,,
105,2025-01-29 06:45:00,584.1066666666667,8.480000000000018,0.0,,66.5,67.19,599.64,0.0,70.0,,25.37,74.0,0.0,70.0,1.0,0.0,70.07666666666667,0.0699999999999931,,67.0,69.0,78.0,62.0,,
106,2025-01-29 07:00:00,608.8233333333334,2.1200000000000045,0.0,,64.83333333333333,66.86,599.64,0.0,70.0,,24.24,74.0,0.0,70.0,1.0,0.0,70.09666666666668,0.0900000000000034,,67.0,69.0,78.0,62.0,,
107,2025-01-29 07:15:00,604.5866666666667,10.600000000000025,0.0,,66.0,66.65666666666667,599.64,0.0,70.0,,23.656666666666663,74.0,0.0,70.0,1.0,0.0,70.07666666666667,0.0900000000000034,,67.0,69.0,78.0,62.0,,
108,2025-01-29 07:30:00,595.4066666666666,8.480000000000018,0.0,,66.0,66.45666666666666,599.64,0.0,70.0,,23.093333333333334,74.0,0.0,70.0,1.0,0.0,70.07666666666667,0.0699999999999931,,67.0,69.0,78.0,62.0,,
109,2025-01-29 07:45:00,597.5266666666666,-4.230000000000018,0.0,,64.16666666666667,66.41333333333334,599.64,0.0,70.0,,22.886666666666667,74.0,0.0,70.0,1.0,0.0,70.05,0.0699999999999931,,67.0,69.0,78.0,62.0,,
110,2025-01-29 08:00:00,587.6366666666667,8.480000000000018,0.0,,65.83333333333333,66.60333333333334,599.64,0.0,70.0,,23.406666666666663,74.0,0.0,70.0,1.0,0.0,70.01333333333334,0.0300000000000011,,67.0,69.0,78.0,62.0,,
111,2025-01-29 08:15:00,598.9333333333333,-12.710000000000036,0.0,,66.0,66.65333333333334,599.64,0.0,70.0,,23.76333333333333,74.0,0.0,70.0,1.0,0.0,70.0,-0.019999999999996,,67.0,69.0,78.0,62.0,,
112,2025-01-29 08:30:00,591.8733333333333,-2.1200000000000045,0.0,,66.0,66.69,599.64,0.0,70.0,,24.026666666666667,74.0,0.0,70.0,1.0,0.0,69.98,0.0,,67.0,69.0,78.0,62.0,,
113,2025-01-29 08:45:00,599.6433333333333,6.360000000000014,0.0,,66.0,66.66333333333334,599.64,0.0,70.0,,23.956666666666667,74.0,0.0,70.0,1.0,0.0,69.98666666666666,-0.019999999999996,,67.0,69.0,78.0,62.0,,
114,2025-01-29 09:00:00,609.5333333333333,4.240000000000009,0.0,,65.5,66.66333333333334,599.64,0.0,70.0,,24.03333333333333,74.0,0.0,70.0,1.0,0.0,69.98,-0.019999999999996,,67.0,69.0,78.0,62.0,,
115,2025-01-29 09:15:00,589.0500000000001,12.720000000000027,0.0,,65.66666666666667,66.78666666666668,599.64,0.0,70.0,,24.086666666666662,74.0,0.0,70.0,1.0,0.0,69.98666666666666,-0.019999999999996,,67.0,69.0,78.0,62.0,,
116,2025-01-29 09:30:00,603.1766666666666,6.360000000000014,0.0,,68.33333333333333,66.74,599.64,0.0,70.0,,24.10333333333333,74.0,0.0,70.0,1.0,0.0,69.98,0.0,,67.0,69.0,78.0,62.0,,
117,2025-01-29 09:45:00,605.2933333333334,-12.710000000000036,0.0,,66.16666666666667,66.80333333333334,599.64,0.0,70.0,,24.25333333333333,74.0,0.0,70.0,1.0,0.0,69.98,-0.019999999999996,,67.0,69.0,78.0,62.0,,
118,2025-01-29 10:00:00,579.16,6.360000000000014,0.0,,67.66666666666667,66.68333333333334,599.64,0.0,70.0,,24.19,74.0,0.0,70.0,1.0,0.0,69.98,-0.019999999999996,,67.0,69.0,78.0,62.0,,
119,2025-01-29 10:15:00,591.8733333333333,-12.710000000000036,0.0,,67.83333333333333,66.64333333333333,599.64,0.0,70.0,,24.31,74.0,0.0,70.0,1.0,0.0,69.98,-0.019999999999996,,67.0,69.0,78.0,62.0,,
